level_0,index,date_reg,type,maker,model,colour,fuel,state
41983,217135,2025-04-21,motokar,Honda,HR-V,white,petrol,Pahang
41988,217141,2025-04-21,motokar,Honda,HR-V,red,petrol,Johor
41989,217142,2025-04-21,motokar,Honda,HR-V,grey,petrol,Selangor
41992,217162,2025-04-21,motokar,Honda,Jazz,green,petrol,W.P. Kuala Lumpur
41995,217165,2025-04-21,window_van,Honda,STEPWGN,white,petrol,Pulau Pinang
41996,217166,2025-04-21,motokar,Honda,Stream,black,petrol,W.P. Kuala Lumpur
42009,217198,2025-04-21,pick_up,Isuzu,D-Max,white,greendiesel,Sabah
42010,217200,2025-04-21,pick_up,Isuzu,D-Max,black,greendiesel,Pulau Pinang
42012,217207,2025-04-21,pick_up,Isuzu,D-Max,grey,greendiesel,Sabah
42013,217209,2025-04-21,pick_up,JMS,Vigus,black,greendiesel,Sabah
42014,217210,2025-04-21,pick_up,JMS,Vigus,white,greendiesel,Sabah
42015,217211,2025-04-21,window_van,Kia,Carnival,white,diesel,Johor
42017,217213,2025-04-21,jip,Kia,Sportage,grey,petrol,W.P. Kuala Lumpur
42018,217214,2025-04-21,jip,Lamborghini,Urus,grey,petrol,W.P. Kuala Lumpur
42019,217215,2025-04-21,jip,Land Rover,Range Rover,black,petrol,W.P. Kuala Lumpur
42021,217217,2025-04-21,jip,Leapmotor,C10,white,electric,Selangor
42024,217220,2025-04-21,motokar,Lexus,IS,grey,petrol,W.P. Kuala Lumpur
42029,217226,2025-04-21,window_van,Lexus,LM,white,petrol,W.P. Kuala Lumpur
42030,217227,2025-04-21,jip,Lexus,LX,black,petrol,W.P. Kuala Lumpur
42031,217228,2025-04-21,jip,Lexus,LX,white,petrol,Sabah
42032,217229,2025-04-21,jip,Lexus,LX,black,petrol,Sabah
42034,217231,2025-04-21,jip,Lexus,NX,white,petrol,W.P. Kuala Lumpur
42037,217236,2025-04-21,jip,Lexus,RX,grey,petrol,Sabah
42038,217237,2025-04-21,jip,Lexus,RX,white,petrol,Pulau Pinang
42040,217239,2025-04-21,jip,Lexus,RX,white,petrol,Johor
42041,217240,2025-04-21,jip,Lexus,RX,white,petrol,Selangor
42043,217243,2025-04-21,jip,Lexus,RX,black,petrol,Johor
42044,217246,2025-04-21,jip,Lexus,RX,black,hybrid_petrol,Johor
42045,217247,2025-04-21,jip,Lexus,RX,black,petrol,W.P. Kuala Lumpur
42046,217248,2025-04-21,jip,Lexus,RX,silver,petrol,W.P. Kuala Lumpur
42047,217250,2025-04-21,jip,Lotus,Eletre,grey,electric,W.P. Kuala Lumpur
42050,217253,2025-04-21,motokar,MG,MG5,white,petrol,Pulau Pinang
42051,217255,2025-04-21,motokar,MG,MG5,grey,petrol,Pulau Pinang
42053,217258,2025-04-21,motokar,MG,MG5,grey,petrol,W.P. Kuala Lumpur
42054,217260,2025-04-21,motokar,MG,MG5,red,petrol,W.P. Kuala Lumpur
42059,217265,2025-04-21,motokar,Mazda,CX-3,grey,petrol,Perak
42067,217276,2025-04-21,jip,Mazda,CX-5,white,petrol,Selangor
42068,217280,2025-04-21,jip,Mazda,CX-5,white,petrol,W.P. Kuala Lumpur
42071,217284,2025-04-21,motokar,Mazda,MX-5,beige,petrol,W.P. Kuala Lumpur
42075,217289,2025-04-21,motokar,Mercedes Benz,A-Class,white,petrol,W.P. Kuala Lumpur
42076,217290,2025-04-21,motokar,Mercedes Benz,A-Class,blue,petrol,Kedah
42077,217292,2025-04-21,motokar,Mercedes Benz,A-Class,white,petrol,Johor
42078,217293,2025-04-21,motokar,Mercedes Benz,C-Class,maroon,petrol,W.P. Kuala Lumpur
42080,217295,2025-04-21,motokar,Mercedes Benz,CLA,white,petrol,W.P. Kuala Lumpur
42081,217296,2025-04-21,motokar,Mercedes Benz,CLA,black,petrol,W.P. Kuala Lumpur
42082,217298,2025-04-21,motokar,Mercedes Benz,CLA,black,petrol,Selangor
