unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,aqi_category,year,month
605884,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Winter 2017-18,2017-12-01,7.94,Good,2017,12
605674,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2017-18,2017-12-01,8.06,Good,2017,12
605824,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2017-18,2017-12-01,7.9,Good,2017,12
605818,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2017-18,2017-12-01,8.4,Good,2017,12
605959,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Winter 2017-18,2017-12-01,7.99,Good,2017,12
605947,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2017-18,2017-12-01,8.37,Good,2017,12
605914,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2017-18,2017-12-01,9.22,Good,2017,12
606046,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2017-18,2017-12-01,7.86,Good,2017,12
605806,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Winter 2017-18,2017-12-01,9.38,Good,2017,12
605857,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2017-18,2017-12-01,8.11,Good,2017,12
605845,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Winter 2017-18,2017-12-01,9.21,Good,2017,12
605683,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2017-18,2017-12-01,8.78,Good,2017,12
606025,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2017-18,2017-12-01,9.8,Good,2017,12
605701,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2017-18,2017-12-01,8.4,Good,2017,12
606022,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Winter 2017-18,2017-12-01,8.43,Good,2017,12
605710,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Winter 2017-18,2017-12-01,8.1,Good,2017,12
605854,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Winter 2017-18,2017-12-01,7.94,Good,2017,12
605812,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Winter 2017-18,2017-12-01,8.23,Good,2017,12
547425,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2017,2017-06-01,9.91,Good,2017,6
547734,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2017,2017-06-01,9.07,Good,2017,6
547413,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2017,2017-06-01,8.52,Good,2017,6
547443,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2017,2017-06-01,10.66,Good,2017,6
547410,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2017,2017-06-01,8.54,Good,2017,6
547737,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2017,2017-06-01,9.26,Good,2017,6
547422,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2017,2017-06-01,9.87,Good,2017,6
547353,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2017,2017-06-01,9.58,Good,2017,6
547770,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2017,2017-06-01,8.17,Good,2017,6
547515,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2017,2017-06-01,9.05,Good,2017,6
547767,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2017,2017-06-01,8.43,Good,2017,6
547668,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Summer 2017,2017-06-01,9.2,Good,2017,6
547698,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2017,2017-06-01,8.76,Good,2017,6
547503,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2017,2017-06-01,9.29,Good,2017,6
547677,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2017,2017-06-01,9.29,Good,2017,6
547395,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2017,2017-06-01,9.14,Good,2017,6
547560,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2017,2017-06-01,8.85,Good,2017,6
547707,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2017,2017-06-01,8.14,Good,2017,6
547533,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2017,2017-06-01,8.22,Good,2017,6
547545,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2017,2017-06-01,10.05,Good,2017,6
547602,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2017,2017-06-01,10.66,Good,2017,6
547512,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2017,2017-06-01,9.14,Good,2017,6
547716,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2017,2017-06-01,9.18,Good,2017,6
547638,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2017,2017-06-01,10.41,Good,2017,6
547605,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2017,2017-06-01,10.11,Good,2017,6
547656,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2017,2017-06-01,9.45,Good,2017,6
547740,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2017,2017-06-01,8.81,Good,2017,6
547629,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2017,2017-06-01,10.04,Good,2017,6
547599,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2017,2017-06-01,10.53,Good,2017,6
547467,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2017,2017-06-01,8.61,Good,2017,6
547554,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2017,2017-06-01,9.58,Good,2017,6
547497,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2017,2017-06-01,9.25,Good,2017,6
547686,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2017,2017-06-01,10.18,Good,2017,6
547623,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2017,2017-06-01,10.0,Good,2017,6
547572,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2017,2017-06-01,7.74,Good,2017,6
547431,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2017,2017-06-01,10.13,Good,2017,6
547386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2017,2017-06-01,10.2,Good,2017,6
547506,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2017,2017-06-01,10.79,Good,2017,6
547713,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2017,2017-06-01,8.25,Good,2017,6
547404,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2017,2017-06-01,8.8,Good,2017,6
547509,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2017,2017-06-01,10.12,Good,2017,6
547383,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2017,2017-06-01,10.13,Good,2017,6
547620,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2017,2017-06-01,10.42,Good,2017,6
547539,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Summer 2017,2017-06-01,9.87,Good,2017,6
547596,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Summer 2017,2017-06-01,8.95,Good,2017,6
547650,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2017,2017-06-01,9.85,Good,2017,6
547527,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2017,2017-06-01,8.54,Good,2017,6
547482,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Summer 2017,2017-06-01,8.61,Good,2017,6
547614,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2017,2017-06-01,11.13,Good,2017,6
547641,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2017,2017-06-01,9.81,Good,2017,6
547584,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2017,2017-06-01,8.64,Good,2017,6
547368,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2017,2017-06-01,9.46,Good,2017,6
547575,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Summer 2017,2017-06-01,10.93,Good,2017,6
547587,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Summer 2017,2017-06-01,8.31,Good,2017,6
547389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2017,2017-06-01,10.79,Good,2017,6
547449,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2017,2017-06-01,10.48,Good,2017,6
547578,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2017,2017-06-01,11.11,Good,2017,6
547440,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2017,2017-06-01,11.53,Good,2017,6
547593,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2017,2017-06-01,10.15,Good,2017,6
547548,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Summer 2017,2017-06-01,10.13,Good,2017,6
547551,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2017,2017-06-01,10.23,Good,2017,6
547428,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2017,2017-06-01,10.05,Good,2017,6
547458,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2017,2017-06-01,8.88,Good,2017,6
547392,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2017,2017-06-01,10.12,Good,2017,6
547461,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2017,2017-06-01,8.65,Good,2017,6
547626,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2017,2017-06-01,9.85,Good,2017,6
547518,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Summer 2017,2017-06-01,9.75,Good,2017,6
547365,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2017,2017-06-01,8.13,Good,2017,6
547371,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2017,2017-06-01,9.25,Good,2017,6
547695,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2017,2017-06-01,8.98,Good,2017,6
547608,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2017,2017-06-01,11.02,Good,2017,6
547611,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2017,2017-06-01,11.94,Good,2017,6
547764,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2017,2017-06-01,7.73,Good,2017,6
547398,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2017,2017-06-01,9.05,Good,2017,6
547530,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Summer 2017,2017-06-01,8.52,Good,2017,6
547662,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2017,2017-06-01,9.24,Good,2017,6
547491,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2017,2017-06-01,7.88,Good,2017,6
547536,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Summer 2017,2017-06-01,9.87,Good,2017,6
547419,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2017,2017-06-01,9.87,Good,2017,6
547473,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Summer 2017,2017-06-01,8.62,Good,2017,6
547581,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2017,2017-06-01,10.28,Good,2017,6
547407,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2017,2017-06-01,8.92,Good,2017,6
547542,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2017,2017-06-01,9.91,Good,2017,6
547632,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2017,2017-06-01,9.85,Good,2017,6
547590,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Summer 2017,2017-06-01,8.06,Good,2017,6
547722,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2017,2017-06-01,8.51,Good,2017,6
547680,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2017,2017-06-01,9.27,Good,2017,6
547659,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2017,2017-06-01,9.43,Good,2017,6
547434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Summer 2017,2017-06-01,10.4,Good,2017,6
547701,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2017,2017-06-01,8.44,Good,2017,6
547758,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2017,2017-06-01,8.62,Good,2017,6
547692,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2017,2017-06-01,9.17,Good,2017,6
547635,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2017,2017-06-01,10.52,Good,2017,6
547710,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2017,2017-06-01,8.76,Good,2017,6
547743,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2017,2017-06-01,8.92,Good,2017,6
547524,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2017,2017-06-01,8.92,Good,2017,6
547563,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Summer 2017,2017-06-01,8.43,Good,2017,6
547671,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2017,2017-06-01,10.85,Good,2017,6
547746,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2017,2017-06-01,8.59,Good,2017,6
547500,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2017,2017-06-01,9.39,Good,2017,6
547476,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Summer 2017,2017-06-01,8.35,Good,2017,6
547479,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2017,2017-06-01,7.74,Good,2017,6
547494,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2017,2017-06-01,9.46,Good,2017,6
547359,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2017,2017-06-01,10.43,Good,2017,6
547446,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2017,2017-06-01,10.19,Good,2017,6
547566,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Summer 2017,2017-06-01,8.62,Good,2017,6
547752,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2017,2017-06-01,8.29,Good,2017,6
547557,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Summer 2017,2017-06-01,8.88,Good,2017,6
547452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2017,2017-06-01,10.23,Good,2017,6
547689,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2017,2017-06-01,9.87,Good,2017,6
547674,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2017,2017-06-01,10.04,Good,2017,6
547731,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Summer 2017,2017-06-01,8.81,Good,2017,6
547647,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2017,2017-06-01,10.24,Good,2017,6
547665,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2017,2017-06-01,9.18,Good,2017,6
547644,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2017,2017-06-01,10.22,Good,2017,6
547704,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2017,2017-06-01,8.84,Good,2017,6
547470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Summer 2017,2017-06-01,8.43,Good,2017,6
547416,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2017,2017-06-01,8.22,Good,2017,6
547401,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2017,2017-06-01,9.75,Good,2017,6
547488,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2017,2017-06-01,8.35,Good,2017,6
547725,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2017,2017-06-01,9.52,Good,2017,6
547374,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2017,2017-06-01,9.39,Good,2017,6
547755,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2017,2017-06-01,8.63,Good,2017,6
547728,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2017,2017-06-01,10.68,Good,2017,6
547380,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2017,2017-06-01,10.09,Good,2017,6
547437,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2017,2017-06-01,11.34,Good,2017,6
547485,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2017,2017-06-01,8.15,Good,2017,6
547455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2017,2017-06-01,9.58,Good,2017,6
547773,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Summer 2017,2017-06-01,7.91,Good,2017,6
547617,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2017,2017-06-01,10.12,Good,2017,6
547464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2017,2017-06-01,8.85,Good,2017,6
547653,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2017,2017-06-01,9.6,Good,2017,6
547521,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2017,2017-06-01,8.8,Good,2017,6
547362,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Summer 2017,2017-06-01,8.78,Good,2017,6
547719,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2017,2017-06-01,9.07,Good,2017,6
547683,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2017,2017-06-01,9.0,Good,2017,6
547356,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2017,2017-06-01,9.09,Good,2017,6
547569,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2017,2017-06-01,8.35,Good,2017,6
547749,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2017,2017-06-01,8.65,Good,2017,6
547377,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Summer 2017,2017-06-01,9.29,Good,2017,6
547761,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2017,2017-06-01,8.36,Good,2017,6
547531,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Annual Average 2017,2017-01-01,7.06,Good,2017,1
547492,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2017,2017-01-01,6.58,Good,2017,1
547687,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2017,2017-01-01,8.38,Good,2017,1
547369,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2017,2017-01-01,7.41,Good,2017,1
547729,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Annual Average 2017,2017-01-01,8.93,Good,2017,1
547654,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2017,2017-01-01,7.73,Good,2017,1
547549,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2017,2017-01-01,8.33,Good,2017,1
547543,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2017,2017-01-01,7.93,Good,2017,1
547723,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Annual Average 2017,2017-01-01,6.99,Good,2017,1
547699,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2017,2017-01-01,7.26,Good,2017,1
547744,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2017,2017-01-01,7.3,Good,2017,1
547762,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Annual Average 2017,2017-01-01,6.77,Good,2017,1
547525,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Annual Average 2017,2017-01-01,7.36,Good,2017,1
547354,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Annual Average 2017,2017-01-01,7.72,Good,2017,1
547357,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Annual Average 2017,2017-01-01,7.52,Good,2017,1
547732,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Annual Average 2017,2017-01-01,7.18,Good,2017,1
547360,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Annual Average 2017,2017-01-01,8.72,Good,2017,1
547450,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2017,2017-01-01,9.01,Good,2017,1
547612,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2017,2017-01-01,10.92,Good,2017,1
547714,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Annual Average 2017,2017-01-01,6.85,Good,2017,1
547414,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2017,2017-01-01,7.06,Good,2017,1
547477,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Annual Average 2017,2017-01-01,6.75,Good,2017,1
547705,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Annual Average 2017,2017-01-01,7.29,Good,2017,1
547432,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Annual Average 2017,2017-01-01,8.33,Good,2017,1
547678,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2017,2017-01-01,7.63,Good,2017,1
547378,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2017,2017-01-01,7.52,Good,2017,1
547735,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Annual Average 2017,2017-01-01,7.54,Good,2017,1
547747,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2017,2017-01-01,7.05,Good,2017,1
547741,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2017,2017-01-01,7.35,Good,2017,1
